CustomerID,LastPurchase,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
12798,2011-11-29 15:52:00,3,6977.04,9,5,3,5,535,Others,0
12802,2011-06-06 09:36:00,1,427.58,185,1,1,2,112,At-Risk,1
12808,2011-11-03 10:05:00,3,483.65,35,3,3,2,332,Others,0
12809,2011-06-15 10:51:00,1,489.31,176,2,1,3,213,Others,1
12811,2011-03-24 09:42:00,3,514.85,259,1,3,3,133,Others,1
12812,2011-10-26 09:54:00,1,229.64,43,3,1,1,311,Others,0
12814,2011-08-30 12:11:00,1,125.92,100,2,1,1,211,At-Risk,0
12815,2011-07-15 10:21:00,2,1063.46,146,2,2,4,224,Others,1
12816,2011-09-05 12:41:00,2,572.2,94,2,2,3,223,Others,0
12817,2011-03-03 16:28:00,1,166.04000000000002,280,1,1,1,111,At-Risk,1
12818,2011-03-23 12:06:00,1,1542.08,260,1,1,4,114,Others,1
12820,2011-12-06 15:12:00,4,942.34,2,5,4,4,544,Loyal,0
12821,2011-05-09 15:51:00,1,92.72,213,1,1,1,111,At-Risk,1
12822,2011-09-30 10:04:00,2,948.88,69,3,2,4,324,Others,0
12823,2011-09-26 07:35:00,5,1759.5,73,2,4,4,244,Others,0
12824,2011-10-11 12:49:00,1,397.12,58,3,1,2,312,Others,0
12826,2011-12-07 10:25:00,7,1474.72,1,5,5,4,554,Loyal,0
12827,2011-12-04 12:17:00,3,430.15,4,5,3,2,532,Others,0
12828,2011-12-07 08:45:00,6,1018.71,1,5,5,4,554,Loyal,0
12829,2011-01-07 11:13:00,2,293.0,335,1,2,2,122,At-Risk,1
12830,2011-11-02 11:54:00,6,6814.64,36,3,5,5,355,Others,0
12831,2011-03-22 13:02:00,1,215.05,261,1,1,1,111,At-Risk,1
12832,2011-11-07 13:30:00,2,383.03,31,4,2,2,422,Others,0
12833,2011-07-17 13:46:00,1,417.38,144,2,1,2,212,Others,1
12834,2011-03-02 09:49:00,1,312.38,281,1,1,2,112,At-Risk,1
12836,2011-10-11 15:10:00,4,2610.36,58,3,4,5,345,Others,0
12837,2011-06-19 16:07:00,1,134.1,172,2,1,1,211,At-Risk,1
12838,2011-11-06 12:20:00,2,671.95,32,3,2,3,323,Others,0
12839,2011-12-07 12:33:00,14,5591.42,1,5,5,5,555,High-Value,3
12840,2011-07-19 09:29:00,4,2726.77,142,2,4,5,245,Others,0
12841,2011-12-05 11:13:00,25,3991.58,3,5,5,5,555,High-Value,3
12842,2011-09-30 15:33:00,2,1118.99,69,3,2,4,324,Others,0
12843,2011-10-05 12:09:00,8,1702.26,64,3,5,4,354,Others,0
12844,2011-11-10 13:31:00,2,325.96000000000004,28,4,2,2,422,Others,0
12845,2011-03-17 13:34:00,4,354.09000000000003,266,1,4,2,142,Others,1
12847,2011-11-17 13:16:00,1,843.64,21,4,1,3,413,Others,0
12849,2011-11-08 13:41:00,2,1010.29,30,4,2,4,424,Others,0
12851,2011-09-04 12:41:00,1,131.81,95,2,1,1,211,At-Risk,0
12852,2011-02-18 08:47:00,1,311.55,293,1,1,2,112,At-Risk,1
12853,2011-07-28 11:29:00,6,1957.1,133,2,5,4,254,Others,0
12854,2011-09-22 12:15:00,3,1316.25,77,2,3,4,234,Others,0
12855,2010-12-02 09:37:00,1,38.1,371,1,1,1,111,At-Risk,1
12856,2011-12-02 10:52:00,6,2170.78,6,5,5,5,555,High-Value,0
12857,2011-05-13 10:20:00,2,1106.4,209,1,2,4,124,Others,1
12863,2011-10-18 14:15:00,1,521.2,51,3,1,3,313,Others,0
12864,2011-07-24 13:03:00,1,147.12,137,2,1,1,211,At-Risk,0
12865,2011-11-13 14:31:00,2,1568.23,25,4,2,4,424,Others,0
12866,2011-03-01 14:11:00,1,559.12,282,1,1,3,113,Others,1
12867,2011-11-13 15:30:00,7,4009.34,25,4,5,5,455,Others,0
12868,2011-06-07 10:42:00,6,1607.0600000000002,184,1,5,4,154,Others,1
12871,2011-09-16 15:07:00,2,380.64,83,2,2,2,222,Others,0
12872,2011-01-17 10:52:00,2,599.97,325,1,2,3,123,Others,1
12873,2011-03-02 14:58:00,1,374.0,281,1,1,2,112,At-Risk,1
12875,2011-07-19 15:30:00,2,343.2300000000001,142,2,2,2,222,Others,0
12876,2011-10-13 12:26:00,2,2218.02,56,3,2,5,325,Others,0
12877,2011-12-06 10:30:00,12,1535.77,2,5,5,4,554,Loyal,0
12878,2011-04-17 13:07:00,2,854.99,235,1,2,3,123,Others,1
12879,2011-10-26 12:24:00,3,573.22,43,3,3,3,333,Others,0
12881,2011-03-09 11:44:00,1,298.0,274,1,1,2,112,At-Risk,1
12882,2011-11-30 16:18:00,2,1463.04,8,5,2,4,524,Others,0
12883,2011-11-15 09:32:00,4,703.47,23,4,4,3,443,Others,0
12884,2011-09-12 13:10:00,1,309.05,87,2,1,2,212,Others,0
12885,2011-10-07 13:40:00,3,1175.22,62,3,3,4,334,Others,0
12886,2011-10-03 10:09:00,2,1378.4,66,3,2,4,324,Others,0
12888,2011-05-09 16:02:00,2,354.12,213,1,2,2,122,At-Risk,1
12890,2011-11-15 17:26:00,1,376.72,23,4,1,2,412,Others,0
12891,2011-06-07 12:31:00,3,331.0,184,1,3,2,132,Others,1
12893,2011-11-09 12:34:00,1,176.55,29,4,1,1,411,Others,0
12895,2011-10-28 13:51:00,2,372.8,41,3,2,2,322,Others,0
12897,2011-05-19 12:13:00,2,216.5,203,1,2,1,121,At-Risk,1
12901,2011-12-01 10:07:00,28,17654.54,7,5,5,5,555,High-Value,3
12902,2011-03-20 12:06:00,1,138.68,263,1,1,1,111,At-Risk,1
12904,2011-11-21 14:34:00,2,496.06,17,4,2,3,423,Others,0
12906,2011-11-28 09:55:00,5,2919.81,10,5,4,5,545,Others,0
12908,2011-06-16 15:39:00,2,750.0,175,2,2,3,223,Others,1
12909,2011-10-31 12:43:00,5,2178.67,38,3,4,5,345,Others,0
12910,2011-11-16 14:28:00,8,3075.04,22,4,5,5,455,Others,0
12912,2011-12-07 08:55:00,5,1662.3,1,5,4,4,544,Loyal,0
12913,2011-12-05 12:11:00,5,2483.63,3,5,4,5,545,Others,0
12915,2011-07-14 11:34:00,2,363.65,147,2,2,2,222,Others,1
12916,2011-07-24 10:35:00,4,2944.95,137,2,4,5,245,Others,0
12917,2011-08-03 16:42:00,1,594.0,127,2,1,3,213,Others,0
12919,2011-12-01 13:47:00,6,1335.19,7,5,5,4,554,Loyal,0
12920,2011-11-22 15:05:00,1,162.78,16,4,1,1,411,Others,0
12921,2011-11-30 16:22:00,37,16587.09,8,5,5,5,555,High-Value,3
12922,2011-07-01 15:35:00,1,405.38,160,2,1,2,212,Others,1
12923,2011-10-06 16:20:00,1,172.82,63,3,1,1,311,Others,0
12924,2011-09-12 13:55:00,4,933.7,87,2,4,4,244,Others,0
12925,2011-12-05 11:11:00,2,694.05,3,5,2,3,523,Others,0
12928,2011-11-04 14:24:00,5,2062.7,34,3,4,5,345,Others,0
12929,2011-02-01 12:08:00,1,117.85,310,1,1,1,111,At-Risk,1
12930,2011-09-22 15:18:00,2,415.8,77,2,2,2,222,Others,0
12931,2011-11-18 12:39:00,15,42055.96,20,4,5,5,455,Others,3
12933,2011-11-15 16:38:00,3,607.53,23,4,3,3,433,Others,0
12935,2011-12-07 17:25:00,7,2160.7,1,5,5,5,555,High-Value,0
12936,2011-11-22 17:32:00,4,1063.9,16,4,4,4,444,Others,0
12937,2011-11-24 15:05:00,4,1504.27,14,4,4,4,444,Others,0
12938,2011-11-14 11:21:00,1,114.14,24,4,1,1,411,Others,0
12939,2011-10-06 14:33:00,8,11581.8,63,3,5,5,355,Others,0
12940,2011-10-16 12:09:00,2,899.69,53,3,2,3,323,Others,0
12942,2011-07-31 14:39:00,3,675.6,130,2,3,3,233,Others,0
12944,2011-11-04 11:04:00,2,604.51,34,3,2,3,323,Others,0
12945,2011-02-24 14:15:00,1,462.95,287,1,1,2,112,At-Risk,1
12947,2011-07-19 10:06:00,6,1603.99,142,2,5,4,254,Others,0
12948,2011-11-23 17:10:00,7,2064.95,15,4,5,5,455,Others,0
12949,2011-11-09 11:25:00,8,4167.22,29,4,5,5,455,Others,0
12950,2011-12-07 13:17:00,3,1843.0,1,5,3,4,534,Others,0
12951,2011-12-01 12:14:00,6,1064.07,7,5,5,4,554,Loyal,0
12952,2011-12-04 10:35:00,4,1387.79,4,5,4,4,544,Loyal,0
12953,2011-11-30 09:24:00,1,329.85,8,5,1,2,512,Others,0
12955,2011-12-08 16:29:00,11,4757.16,0,5,5,5,555,High-Value,0
12956,2011-02-06 16:08:00,1,108.07,305,1,1,1,111,At-Risk,1
12957,2011-11-30 09:53:00,8,4017.54,8,5,5,5,555,High-Value,0
12962,2011-12-02 15:55:00,2,266.39,6,5,2,2,522,Others,0
12963,2011-12-01 12:55:00,8,1856.63,7,5,5,4,554,Loyal,0
12965,2011-09-11 15:31:00,1,769.8100000000001,88,2,1,3,213,Others,0
12966,2011-11-30 12:38:00,1,160.18,8,5,1,1,511,Others,0
12967,2010-12-16 19:10:00,2,1660.9,357,1,2,4,124,Others,1
12968,2011-08-19 15:44:00,1,135.95,111,2,1,1,211,At-Risk,0
12970,2011-12-02 14:30:00,4,405.47,6,5,4,2,542,Others,0
12971,2011-12-06 12:20:00,86,11189.91,2,5,5,5,555,High-Value,3
12974,2011-05-26 09:33:00,1,144.8,196,1,1,1,111,At-Risk,1
12976,2011-05-12 09:55:00,1,738.6,210,1,1,3,113,Others,1
12977,2011-07-06 16:40:00,1,39.24,155,2,1,1,211,At-Risk,1
12980,2011-07-05 09:34:00,9,7374.900000000001,156,2,5,5,255,Others,0
12981,2011-11-10 12:00:00,2,372.22,28,4,2,2,422,Others,0
12982,2011-04-11 11:51:00,1,390.54,241,1,1,2,112,At-Risk,1
12984,2011-11-21 12:37:00,1,97.5,17,4,1,1,411,Others,0
12985,2011-12-09 10:46:00,2,1239.38,-1,5,2,4,524,Others,0
12987,2011-09-27 12:03:00,2,558.7,72,2,2,3,223,Others,0
12988,2011-02-20 14:31:00,1,505.82,291,1,1,3,113,Others,1
12989,2011-12-06 15:28:00,15,6924.11,2,5,5,5,555,High-Value,3
12990,2011-11-08 13:01:00,3,409.5,30,4,3,2,432,Others,0
12991,2011-11-16 15:34:00,2,503.76,22,4,2,3,423,Others,0
12993,2011-11-16 15:49:00,4,414.76,22,4,4,2,442,Others,0
12994,2011-12-05 15:43:00,3,974.42,3,5,3,4,534,Others,0
12995,2011-09-15 15:44:00,1,211.32,84,2,1,1,211,At-Risk,0
12997,2011-11-17 15:47:00,4,1226.89,21,4,4,4,444,Others,0
12999,2011-05-27 13:24:00,3,455.88,195,1,3,2,132,Others,1
13000,2011-08-25 10:43:00,3,534.85,105,2,3,3,233,Others,0
13001,2011-12-05 14:51:00,13,9785.97,3,5,5,5,555,High-Value,3
13002,2011-01-25 15:18:00,1,120.95,317,1,1,1,111,At-Risk,1
13003,2011-08-26 10:50:00,3,149.05,104,2,3,1,231,Others,0
13004,2011-11-28 11:27:00,18,5655.91,10,5,5,5,555,High-Value,3
13005,2011-06-19 10:53:00,2,513.7,172,2,2,3,223,Others,1
13006,2011-10-14 13:49:00,1,81.57,55,3,1,1,311,Others,0
13008,2011-01-20 14:24:00,1,229.47,322,1,1,1,111,At-Risk,1
13011,2010-12-02 17:22:00,1,50.55,371,1,1,1,111,At-Risk,1
13012,2011-11-30 13:05:00,8,1646.84,8,5,5,4,554,Loyal,0
13013,2011-12-08 15:01:00,13,4810.9400000000005,0,5,5,5,555,High-Value,0
13014,2011-11-29 12:27:00,10,3466.28,9,5,5,5,555,High-Value,0
13015,2011-10-17 13:19:00,5,3339.64,52,3,4,5,345,Others,0
13016,2011-09-27 14:08:00,3,789.89,72,2,3,3,233,Others,0
13017,2011-12-02 15:53:00,1,204.0,6,5,1,1,511,Others,0
13018,2011-11-23 13:28:00,28,7277.7,15,4,5,5,455,Others,3
13021,2011-12-05 16:37:00,9,2616.38,3,5,5,5,555,High-Value,0
13023,2011-10-06 16:27:00,2,689.9,63,3,2,3,323,Others,0
13026,2011-12-08 16:58:00,5,975.36,0,5,4,4,544,Loyal,0
13027,2011-08-18 09:39:00,6,6912.0,112,2,5,5,255,Others,0
13028,2011-11-17 11:10:00,2,661.3199999999999,21,4,2,3,423,Others,0
13029,2011-11-09 09:13:00,3,1247.5,29,4,3,4,434,Others,0
13030,2011-11-28 14:30:00,2,752.44,10,5,2,3,523,Others,0
13032,2011-10-18 15:54:00,2,1010.18,51,3,2,4,324,Others,0
13033,2010-12-17 14:23:00,1,190.55,356,1,1,1,111,At-Risk,1
13034,2011-10-16 12:21:00,2,642.77,53,3,2,3,323,Others,0
13035,2011-09-27 08:57:00,2,921.88,72,2,2,3,223,Others,0
13037,2011-07-24 15:46:00,3,881.07,137,2,3,3,233,Others,0
13038,2011-09-20 14:37:00,3,908.46,79,2,3,3,233,Others,0
13040,2011-12-01 10:38:00,2,676.99,7,5,2,3,523,Others,0
13043,2011-03-11 14:52:00,1,516.42,272,1,1,3,113,Others,1
13044,2011-02-21 15:20:00,1,560.47,290,1,1,3,113,Others,1
13045,2011-09-01 15:04:00,1,305.28000000000003,98,2,1,2,212,Others,0
13046,2011-11-09 08:36:00,2,629.31,29,4,2,3,423,Others,0
13047,2011-11-08 12:06:00,10,3237.54,30,4,5,5,455,Others,0
13048,2011-11-25 13:23:00,4,1819.41,13,4,4,4,444,Others,0
13049,2011-10-06 15:31:00,2,656.6800000000001,63,3,2,3,323,Others,0
13050,2011-11-25 09:18:00,17,5836.86,13,4,5,5,455,Others,3
13052,2011-05-11 14:12:00,1,348.15000000000003,211,1,1,2,112,At-Risk,1
13055,2011-09-22 14:26:00,3,1214.41,77,2,3,4,234,Others,0
13058,2011-11-15 12:43:00,3,271.40000000000003,23,4,3,2,432,Others,0
13059,2011-04-04 10:40:00,1,183.4,248,1,1,1,111,At-Risk,1
13060,2011-03-31 11:37:00,1,307.53000000000003,252,1,1,2,112,At-Risk,1
13061,2011-09-28 16:04:00,1,248.61,71,2,1,1,211,At-Risk,0
13062,2011-06-01 15:12:00,1,346.98,190,1,1,2,112,At-Risk,1
13064,2011-11-27 12:31:00,4,1105.59,11,5,4,4,544,Loyal,0
13065,2010-12-01 16:52:00,1,205.86,372,1,1,1,111,At-Risk,1
13066,2011-11-15 12:57:00,2,470.8,23,4,2,2,422,Others,0
13067,2011-09-18 13:38:00,1,115.46,81,2,1,1,211,At-Risk,0
13068,2011-11-29 15:00:00,2,344.0,9,5,2,2,522,Others,0
13069,2011-12-09 08:39:00,24,4431.44,-1,5,5,5,555,High-Value,3
13070,2011-05-31 13:45:00,1,228.8,191,1,1,1,111,At-Risk,1
13072,2011-03-18 08:12:00,1,177.15,265,1,1,1,111,At-Risk,1
13075,2011-08-02 10:19:00,1,919.61,128,2,1,3,213,Others,0
13077,2011-12-08 19:24:00,4,728.02,0,5,4,3,543,Loyal,0
13078,2011-12-06 15:36:00,26,12627.94,2,5,5,5,555,High-Value,3
13079,2011-12-05 16:53:00,5,220.1,3,5,4,1,541,Others,0
13080,2011-06-13 14:59:00,1,58.08,178,2,1,1,211,At-Risk,1
13081,2011-11-28 10:54:00,11,28337.38,10,5,5,5,555,High-Value,3
13082,2011-08-05 16:16:00,9,3613.63,125,2,5,5,255,Others,0
13083,2011-12-05 15:01:00,2,303.75,3,5,2,2,522,Others,0
13085,2011-07-05 12:11:00,2,416.08,156,2,2,2,222,Others,1
13089,2011-12-07 09:02:00,97,58762.08,1,5,5,5,555,High-Value,2
13090,2011-12-01 12:39:00,14,8910.82,7,5,5,5,555,High-Value,3
13091,2011-11-11 15:54:00,1,345.82,27,4,1,2,412,Others,0
13092,2011-09-30 11:18:00,5,477.83,69,3,4,2,342,Others,0
13093,2011-03-09 12:14:00,8,7832.47,274,1,5,5,155,Others,1
13094,2011-11-18 14:07:00,12,1927.32,20,4,5,4,454,Others,0
13095,2011-09-30 12:03:00,1,74.39999999999999,69,3,1,1,311,Others,0
13097,2011-11-07 10:43:00,10,6003.22,31,4,5,5,455,Others,0
13098,2011-12-08 14:14:00,28,28882.44,0,5,5,5,555,High-Value,3
13099,2011-09-01 17:40:00,1,207.36,98,2,1,1,211,At-Risk,0
13101,2011-04-19 14:37:00,1,101.19,233,1,1,1,111,At-Risk,1
13102,2011-12-08 12:52:00,24,6424.09,0,5,5,5,555,High-Value,3
13103,2011-10-31 09:38:00,1,243.94,38,3,1,1,311,Others,0
13104,2011-12-06 13:10:00,6,1098.48,2,5,5,4,554,Loyal,0
13106,2011-07-29 15:12:00,1,76.5,132,2,1,1,211,At-Risk,0
13107,2011-10-26 14:52:00,4,1531.62,43,3,4,4,344,Others,0
13108,2010-12-02 10:35:00,1,350.06,371,1,1,2,112,At-Risk,1
13109,2011-10-11 10:16:00,2,786.54,58,3,2,3,323,Others,0
13110,2011-11-08 14:30:00,7,1488.67,30,4,5,4,454,Others,0
13113,2011-12-09 12:49:00,24,12245.96,-1,5,5,5,555,High-Value,3
13115,2011-11-28 12:38:00,4,2294.78,10,5,4,5,545,Others,0
13116,2011-07-24 14:33:00,1,501.14,137,2,1,3,213,Others,0
13117,2011-11-18 12:02:00,8,984.91,20,4,5,4,454,Others,0
13118,2011-11-20 12:46:00,5,1197.81,18,4,4,4,444,Others,0
13120,2011-04-15 10:19:00,1,30.6,237,1,1,1,111,At-Risk,1
13121,2011-03-15 16:47:00,1,283.73,268,1,1,2,112,At-Risk,1
13122,2011-09-06 15:53:00,2,922.39,93,2,2,3,223,Others,0
13124,2011-09-11 12:45:00,3,3756.33,88,2,3,5,235,Others,0
13126,2011-12-05 10:00:00,8,2099.64,3,5,5,5,555,High-Value,0
13127,2011-09-23 10:26:00,1,259.17,76,2,1,2,212,Others,0
13130,2011-09-06 15:30:00,1,64.0,93,2,1,1,211,At-Risk,0
13131,2011-11-16 13:21:00,3,1073.3,22,4,3,4,434,Others,0
13132,2011-03-23 12:44:00,1,77.3,260,1,1,1,111,At-Risk,1
13133,2011-03-11 10:31:00,2,109.8,272,1,2,1,121,At-Risk,1
13134,2011-09-15 10:35:00,4,1793.58,84,2,4,4,244,Others,0
13135,2011-05-27 10:52:00,1,3096.0,195,1,1,5,115,Others,1
13136,2011-10-14 13:41:00,5,2607.61,55,3,4,5,345,Others,0
13137,2011-11-29 12:09:00,8,3603.29,9,5,5,5,555,High-Value,0
13138,2011-11-17 16:51:00,6,962.39,21,4,5,4,454,Others,0
13139,2011-11-23 13:54:00,7,5064.9400000000005,15,4,5,5,455,Others,0
13140,2011-08-23 15:33:00,3,422.47,107,2,3,2,232,Others,0
13141,2011-09-16 09:54:00,5,2388.75,83,2,4,5,245,Others,0
13142,2011-11-20 16:07:00,1,307.09000000000003,18,4,1,2,412,Others,0
13144,2011-01-11 11:15:00,1,110.95,331,1,1,1,111,At-Risk,1
13145,2011-10-31 12:45:00,4,618.52,38,3,4,3,343,Others,0
13146,2011-11-13 15:29:00,1,228.91,25,4,1,1,411,Others,0
13147,2011-11-29 13:59:00,4,712.8,9,5,4,3,543,Loyal,0
13148,2011-11-10 15:23:00,12,3683.26,28,4,5,5,455,Others,0
13149,2011-11-25 13:09:00,4,1676.06,13,4,4,4,444,Others,0
13151,2011-02-17 12:29:00,1,1257.87,294,1,1,4,114,Others,1
13153,2011-12-04 12:14:00,1,486.22,4,5,1,2,512,Others,0
13155,2011-11-06 15:41:00,4,971.76,32,3,4,4,344,Others,0
13157,2011-10-21 13:50:00,4,1741.22,48,3,4,4,344,Others,0
13158,2011-09-06 11:58:00,4,1201.06,93,2,4,4,244,Others,0
13159,2011-12-01 11:20:00,4,1429.35,7,5,4,4,544,Loyal,0
13160,2011-11-17 13:07:00,1,91.8,21,4,1,1,411,Others,0
13161,2011-01-30 14:03:00,1,112.75,312,1,1,1,111,At-Risk,1
13162,2011-08-09 15:59:00,4,1688.29,121,2,4,4,244,Others,0
13165,2011-10-24 15:05:00,2,1021.48,45,3,2,4,324,Others,0
13166,2011-03-01 15:16:00,1,417.2,282,1,1,2,112,At-Risk,1
13167,2011-11-21 12:24:00,4,791.33,17,4,4,3,443,Others,0
13168,2011-11-03 12:56:00,4,1299.59,35,3,4,4,344,Others,0
13169,2011-10-07 12:11:00,2,712.88,62,3,2,3,323,Others,0
13170,2011-11-13 12:19:00,1,108.81,25,4,1,1,411,Others,0
13171,2011-11-18 10:27:00,3,468.41,20,4,3,2,432,Others,0
13173,2011-12-05 15:51:00,2,353.65000000000003,3,5,2,2,522,Others,0
13174,2011-11-23 14:35:00,3,2742.82,15,4,3,5,435,Others,0
13176,2011-10-24 15:43:00,1,481.49,45,3,1,2,312,Others,0
13177,2011-10-06 09:56:00,1,282.45,63,3,1,2,312,Others,0
13178,2011-11-13 16:14:00,11,5725.47,25,4,5,5,455,Others,0
13182,2011-10-25 13:46:00,1,121.18,44,3,1,1,311,Others,0
13183,2011-12-02 10:30:00,9,3957.78,6,5,5,5,555,High-Value,0
13184,2011-11-25 12:02:00,10,1668.95,13,4,5,4,454,Others,0
13185,2011-03-17 11:56:00,1,71.4,266,1,1,1,111,At-Risk,1
13186,2011-10-31 11:40:00,3,1575.89,38,3,3,4,334,Others,0
13187,2011-01-06 18:57:00,1,236.02,336,1,1,1,111,At-Risk,1
13188,2011-11-28 15:28:00,1,114.6,10,5,1,1,511,Others,0
13189,2011-11-21 10:39:00,2,260.68,17,4,2,2,422,Others,0
13192,2011-09-05 14:13:00,2,911.94,94,2,2,3,223,Others,0
13193,2011-10-09 14:30:00,1,112.08,60,3,1,1,311,Others,0
13194,2011-07-27 09:01:00,1,60.7,134,2,1,1,211,At-Risk,0
13196,2011-11-28 13:54:00,4,1797.78,10,5,4,4,544,Loyal,0
13198,2011-11-29 15:17:00,6,3401.24,9,5,5,5,555,High-Value,0
13199,2011-12-06 12:30:00,38,9817.12,2,5,5,5,555,High-Value,3
13200,2011-11-20 15:35:00,4,870.09,18,4,4,3,443,Others,0
13203,2011-11-30 10:45:00,4,869.46,8,5,4,3,543,Loyal,0
13207,2011-11-24 14:52:00,2,250.26,14,4,2,2,422,Others,0
13208,2011-10-12 09:54:00,6,1217.65,57,3,5,4,354,Others,0
13209,2011-11-09 13:54:00,8,5891.61,29,4,5,5,455,Others,0
13210,2011-09-07 08:18:00,1,353.48,92,2,1,2,212,Others,0
13211,2011-11-29 14:43:00,3,1095.42,9,5,3,4,534,Others,0
13212,2011-11-20 12:40:00,3,786.83,18,4,3,3,433,Others,0
13213,2011-10-14 11:42:00,5,1520.58,55,3,4,4,344,Others,0
13216,2011-03-17 12:18:00,1,333.74,266,1,1,2,112,At-Risk,1
13217,2011-08-09 15:32:00,3,533.98,121,2,3,3,233,Others,0
13218,2011-08-04 16:59:00,1,62.64,126,2,1,1,211,At-Risk,0
13220,2011-09-22 13:38:00,4,819.2900000000001,77,2,4,3,243,Others,0
13221,2011-04-13 16:58:00,2,847.41,239,1,2,3,123,Others,1
13223,2011-05-23 13:03:00,2,163.2,199,1,2,1,121,At-Risk,1
13224,2011-10-10 14:55:00,2,2155.95,59,3,2,5,325,Others,0
13225,2011-12-06 13:29:00,7,6463.84,2,5,5,5,555,High-Value,0
13226,2011-03-11 14:35:00,1,108.21,272,1,1,1,111,At-Risk,1
13227,2011-05-22 11:47:00,1,257.7,200,1,1,2,112,At-Risk,1
13228,2011-09-19 14:28:00,1,358.0,80,2,1,2,212,Others,0
13229,2011-04-28 12:07:00,1,160.95,224,1,1,1,111,At-Risk,1
13230,2011-12-05 16:03:00,14,2755.63,3,5,5,5,555,High-Value,0
13232,2011-11-27 10:39:00,7,1328.35,11,5,5,4,554,Loyal,0
13233,2011-09-26 13:25:00,2,605.12,73,2,2,3,223,Others,0
13235,2011-05-11 17:13:00,1,1031.07,211,1,1,4,114,Others,1
13236,2011-11-15 12:50:00,2,744.85,23,4,2,3,423,Others,0
13238,2011-11-22 15:37:00,4,700.73,16,4,4,3,443,Others,0
13239,2011-03-23 10:25:00,1,329.56,260,1,1,2,112,At-Risk,1
13240,2011-09-04 14:08:00,4,663.65,95,2,4,3,243,Others,0
13242,2011-08-19 12:53:00,3,270.40000000000003,111,2,3,2,232,Others,0
13243,2011-05-20 13:14:00,1,585.12,202,1,1,3,113,Others,1
13244,2011-09-08 11:46:00,1,121.74,91,2,1,1,211,At-Risk,0
13245,2011-10-20 11:40:00,1,430.5,49,3,1,2,312,Others,0
13246,2011-11-21 16:50:00,6,1961.52,17,4,5,4,454,Others,0
13247,2011-11-22 10:59:00,4,501.12,16,4,4,3,443,Others,0
13248,2011-08-07 12:40:00,2,465.68,123,2,2,2,222,Others,0
13249,2011-09-08 13:26:00,3,711.41,91,2,3,3,233,Others,0
13253,2011-07-06 10:09:00,2,1030.4,155,2,2,4,224,Others,1
13255,2011-11-30 13:14:00,2,399.51,8,5,2,2,522,Others,0
13258,2011-11-28 09:31:00,3,672.83,10,5,3,3,533,Others,0
13259,2011-10-09 10:48:00,1,283.18,60,3,1,2,312,Others,0
13260,2011-10-09 13:21:00,1,557.62,60,3,1,3,313,Others,0
13261,2011-03-16 12:22:00,2,944.1,267,1,2,4,124,Others,1
13262,2011-03-21 15:06:00,1,200.29,262,1,1,1,111,At-Risk,1
13263,2011-12-08 13:59:00,35,7436.93,0,5,5,5,555,High-Value,3
13265,2011-10-17 15:02:00,5,2092.66,52,3,4,5,345,Others,0
13266,2011-11-28 14:39:00,12,3834.26,10,5,5,5,555,High-Value,0
13267,2011-12-07 11:12:00,19,4521.49,1,5,5,5,555,High-Value,3
13268,2011-11-22 11:51:00,11,3174.75,16,4,5,5,455,Others,0
13269,2011-12-08 14:53:00,15,5343.28,0,5,5,5,555,High-Value,3
13270,2010-12-08 14:53:00,1,590.0,365,1,1,3,113,Others,1
13271,2011-11-02 14:31:00,1,211.49,36,3,1,1,311,Others,0
13272,2011-11-08 14:00:00,2,276.56,30,4,2,2,422,Others,0
13273,2011-08-18 14:02:00,1,138.98,112,2,1,1,211,At-Risk,0
13276,2011-10-07 12:44:00,2,590.9300000000001,62,3,2,3,323,Others,0
13277,2011-11-24 09:21:00,4,258.4,14,4,4,2,442,Others,0
13278,2011-10-30 11:49:00,1,542.73,39,3,1,3,313,Others,0
13279,2011-09-22 17:24:00,1,137.75,77,2,1,1,211,At-Risk,0
13280,2011-08-09 13:14:00,3,798.46,121,2,3,3,233,Others,0
13282,2011-11-21 15:33:00,3,1132.14,17,4,3,4,434,Others,0
13283,2011-10-11 09:50:00,2,93.66,58,3,2,1,321,Others,0
13284,2011-01-13 09:23:00,1,201.19,329,1,1,1,111,At-Risk,1
13285,2011-11-16 13:19:00,4,2709.12,22,4,4,5,445,Others,0
13291,2011-07-07 10:36:00,1,361.11,154,2,1,2,212,Others,1
13292,2011-11-01 10:04:00,2,578.94,37,3,2,3,323,Others,0
13294,2011-06-03 08:54:00,2,873.74,188,1,2,3,123,Others,1
13295,2010-12-15 11:21:00,1,201.2,358,1,1,1,111,At-Risk,1
13296,2011-07-25 13:46:00,1,87.4,136,2,1,1,211,At-Risk,0
13297,2011-12-02 09:32:00,4,2089.85,6,5,4,5,545,Others,0
13298,2011-12-08 13:11:00,1,360.0,0,5,1,2,512,Others,0
13299,2011-03-16 12:55:00,1,142.5,267,1,1,1,111,At-Risk,1
13300,2011-06-23 13:09:00,1,371.89,168,2,1,2,212,Others,1
13301,2011-08-28 11:25:00,4,618.09,102,2,4,3,243,Others,0
13302,2011-07-07 17:56:00,1,63.75,154,2,1,1,211,At-Risk,1
13304,2010-12-23 14:35:00,1,300.42,350,1,1,2,112,At-Risk,1
13305,2011-12-05 15:15:00,10,2000.86,3,5,5,4,554,Loyal,0
13307,2011-08-11 17:14:00,1,15.0,119,2,1,1,211,At-Risk,0
